polygon
1
	76.833732	8.5734571
	76.8340867	8.5730268
	76.8344602	8.572558
	76.8347633	8.572196
	76.8351562	8.5717212
	76.8353373	8.5715037
	76.8355478	8.5712438
	76.8358737	8.5708513
	76.8361875	8.5704495
	76.8364182	8.570171
	76.8368353	8.5696896
	76.8371464	8.5693236
	76.8373449	8.5690769
	76.8375139	8.5688952
	76.8376198	8.5687494
	76.8378907	8.5684271
	76.8381388	8.5681248
	76.8383212	8.5679099
	76.8384983	8.5676885
	76.8386699	8.5674803
	76.8390749	8.5669776
	76.8392774	8.5667482
	76.8394625	8.566548
	76.8397361	8.5662045
	76.8408278	8.5648744
	76.8421058	8.5633533
	76.8426731	8.5626862
	76.8431452	8.5621147
	76.8436012	8.5615577
	76.8437634	8.5613534
	76.844155	8.5608773
	76.8449074	8.5599689
	76.8452963	8.5595021
	76.8456437	8.5590897
	76.8461037	8.5585181
	76.8466522	8.5578723
	76.8467836	8.5577303
	76.8471444	8.5572874
	76.8497059	8.5541139
	76.8498333	8.5539706
	76.8508351	8.5527585
	76.8513769	8.5521034
	76.8518865	8.5514933
	76.8525141	8.5507374
	76.8531659	8.5499125
	76.8542147	8.5485995
	76.8550622	8.5475969
	76.8555692	8.5469497
	76.8563792	8.5459259
	76.8568915	8.5453026
	76.8577605	8.5442575
	76.8593404	8.542231
	76.8602067	8.541178
	76.8610972	8.5400481
	76.8628085	8.5379261
	76.8649918	8.5351251
	76.8660647	8.5337935
	76.8670785	8.5324832
	76.8678296	8.531507
	76.869927	8.5289394
	76.8709195	8.5276608
	76.8715686	8.5268279
	76.8727702	8.5252948
	76.8765843	8.5203848
	76.8772468	8.5195705
	76.8778986	8.5187455
	76.8800819	8.5159682
	76.8816349	8.5139495
	76.8843412	8.5104056
	76.8846095	8.5100501
	76.8849555	8.5096204
	76.8857038	8.5086575
	76.8867418	8.5074637
	76.8876216	8.5064398
	76.8889546	8.5047978
	76.8893918	8.5042566
	76.8897137	8.5038508
	76.8899229	8.5036147
	76.8901294	8.5033786
	76.8904567	8.5029833
	76.8908912	8.502413
	76.8914813	8.5017471
	76.8920392	8.5010548
	76.8940294	8.4985585
	76.8952981	8.4971181
	76.8954885	8.496943
	76.8956146	8.4967785
	76.8963817	8.4959429
	76.896835	8.4953991
	76.8980983	8.4939135
	76.8986535	8.4933193
	76.8992141	8.4926455
	76.9000322	8.4916534
	76.9003701	8.4913032
	76.9008771	8.4907647
	76.9022369	8.4892075
	76.903342	8.4879606
	76.9042593	8.4869154
	76.9055575	8.4854139
	76.9064239	8.4844164
	76.9074029	8.4833288
	76.9080359	8.4826629
	76.9082478	8.4824294
	76.9083658	8.4823127
	76.9085079	8.4821562
	76.9088915	8.4816946
	76.9101709	8.4802488
	76.9108361	8.4794609
	76.911048	8.4792486
	76.9117025	8.4784422
	76.9118392	8.4782803
	76.9122469	8.4777869
	76.9125608	8.4774473
	76.9132608	8.4766488
	76.9134137	8.4764525
	76.913749	8.4760837
	76.9142747	8.4754762
	76.9145241	8.4752003
	76.9152161	8.4744654
	76.9155487	8.4740436
	76.9160584	8.4734494
	76.9164392	8.4730143
	76.916627	8.4728047
	76.9167691	8.47268
	76.917657	8.471717
	76.9180056	8.4713085
	76.9183972	8.4708548
	76.9189176	8.4702871
	76.9192421	8.4699263
	76.9197357	8.46934
	76.9201621	8.4688518
	76.9205457	8.4684247
	76.9207415	8.4681886
	76.9210795	8.4678145
	76.921463	8.4673476
	76.9217178	8.4671035
	76.9220236	8.4667878
	76.922214	8.4665543
	76.9226593	8.466037
	76.9233325	8.4652066
	76.9238636	8.4646071
	76.9243705	8.4640605
	76.924848	8.4636175
	76.9248872	8.46357
	76.9258484	8.4625191
	76.9267121	8.4615747
	76.9270769	8.4612086
	76.9274108	8.4608358
	76.9279473	8.4602415
	76.9283845	8.4597812
	76.9288257	8.4592838
	76.9292562	8.4588447
	76.9296625	8.4584096
	76.930093	8.4579586
	76.9303599	8.4576296
	76.930545	8.4574134
	76.930781	8.4571905
	76.9310358	8.4569438
	76.931245	8.4567289
	76.9313067	8.4566467
	76.9313322	8.4565406
	76.9313818	8.456453
	76.9317359	8.4560126
	76.9323635	8.4552286
	76.9326371	8.4549554
	76.9331923	8.4543637
	76.9336241	8.4539127
	76.9340211	8.4534113
	76.9348311	8.452358
	76.9350699	8.4520662
	76.9353998	8.4517319
	76.9358557	8.4511933
	76.9364753	8.450461
	76.9368535	8.4500949
	76.9374436	8.4494529
	76.9379345	8.4489037
	76.9381383	8.4486118
	76.9384119	8.4481608
	76.938605	8.4479035
	76.9389671	8.4474445
	76.9392058	8.4471632
	76.9400534	8.4461577
	76.9404128	8.4457226
	76.9407588	8.4452583
	76.9410941	8.4448709
	76.9416895	8.4441971
	76.942293	8.443494
	76.9424406	8.4433242
	76.9425666	8.4431358
	76.942918	8.4425415
	76.9430253	8.4423611
	76.9431433	8.4421409
	76.9432613	8.4419737
	76.9436449	8.4414935
	76.943897	8.4411937
	76.9440553	8.440878
	76.9445702	8.4402677
	76.9448572	8.4398883
	76.945096	8.4394081
	76.9453266	8.4391375
	76.945568	8.4388616
	76.9459355	8.4383707
	76.9463539	8.4379913
	76.9466516	8.4375933
	76.9469172	8.4373068
	76.9471747	8.4370123
	76.9475287	8.4366939
	76.947931	8.4362508
	76.9482529	8.4358927
	76.9485533	8.4356114
	76.9488725	8.4353249
	76.9493204	8.4349269
	76.9496262	8.4346934
	76.9500071	8.434306
	76.9507501	8.4335419
	76.9510236	8.4332288
	76.9516057	8.4325682
	76.9519249	8.4321516
	76.9523379	8.4316183
	76.9528744	8.4310877
	76.9532633	8.4306287
	76.9535798	8.4302997
	76.953907	8.4298115
	76.954422	8.429249
	76.955055	8.4284424
	76.955393	8.4280604
	76.9558221	8.4275881
	76.9565544	8.426755
	76.9570371	8.4262774
	76.9574261	8.4259298
	76.9576541	8.4256008
	76.9577882	8.4253885
	76.9578592	8.4249972
	76.9577881	8.4248672
	76.9577251	8.4247889
	76.9576621	8.4246695
	76.9576782	8.4246178
	76.9579893	8.4240884
	76.9580805	8.423969
	76.9580738	8.423908
	76.9580966	8.4238682
	76.9582535	8.4238364
	76.9584346	8.4236533
	76.9587135	8.4233004
	76.958853	8.4231412
	76.958963	8.4229873
	76.958971	8.4229077
	76.9589294	8.4228188
	76.9589227	8.422783
	76.9589328	8.4227711
	76.958959	8.4227631
	76.9590233	8.422783
	76.959077	8.4227645
	76.9593868	8.4224142
	76.9595665	8.4222232
	76.9598106	8.4218676
	76.96017	8.4213847
	76.9606206	8.4207665
	76.9614762	8.4196813
	76.9617471	8.4193099
	76.9620046	8.4190047
	76.9621843	8.4187341
	76.9624284	8.418291
	76.9626778	8.4178081
	76.962761	8.4176754
	76.9630346	8.4173358
	76.9632572	8.4170864
	76.963394	8.4167972
	76.9636059	8.4164974
	76.9636971	8.4162294
	76.9637346	8.4160383
	76.9638419	8.4158155
	76.9639277	8.4156854
	76.9643542	8.415184
	76.9645607	8.4148576
	76.9649926	8.4142633
	76.9652179	8.4138997
	76.9653171	8.4137114
	76.9654137	8.4135469
	76.9656578	8.4130029
	76.9658804	8.4125492
	76.965977	8.4123316
	76.9661057	8.4121883
	76.9663015	8.4119336
	76.9664463	8.4116869
	76.9667709	8.4111827
	76.9668809	8.410997
	76.9669586	8.4108749
	76.9669949	8.4108192
	76.9670686	8.4106945
	76.9672108	8.4104424
	76.9673449	8.4101718
	76.9676238	8.4097685
	76.9678706	8.409535
	76.9680154	8.409275
	76.9681523	8.4088889
